DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
43292544,Jesse Scholtens,P,,TB,LAD,IL,7000,0,0,,0,0,0,0,0,100,4.4394,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292328,Jorge Barrosa,OF,,ARI,LAA,,2100,0,0,,0,0,0,0,0,100,4.9164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292362,Konnor Griffin,SS,,PIT,ATH,IL,3200,0,0,,0,0,0,0,0,100,5.2594,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292437,Nick Senzel,3B/OF,,LAD,TB,,2000,0,0,,0,0,0,0,0,100,5.3588,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292374,Luis Campusano,C,,SD,STL,IL,2900,0,0,,0,0,0,0,0,100,4.2284,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292297,Nick Madrigal,2B/3B,,LAA,ARI,,2400,0,0,,0,0,0,0,0,100,4.6164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292825,Robert Stephenson,P,,LAA,ARI,IL,4000,0,0,,0,0,0,0,0,100,4.6164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292461,Brett Harris,3B,,ATH,PIT,IL,2000,0,0,,0,0,0,0,0,100,5.2402,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292436,Hendry Mendez,OF,,MIN,TEX,,2000,0,0,,0,0,0,0,0,100,4.038,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292246,Justin Foscue,2B,,TEX,MIN,,2900,0,0,,0,0,0,0,0,100,4.5866,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292657,Dylan Ross,P,,NYM,CIN,,4000,0,0,,0,0,0,0,0,100,4.3026,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292610,David Festa,P,,MIN,TEX,IL,6000,0,0,,0,0,0,0,0,100,4.038,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292439,Trei Cruz,OF,,DET,HOU,,2000,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292556,Bailey Ober,P,,MIN,TEX,IL,7000,0,0,,0,0,0,0,0,100,4.038,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292493,Hunter Greene,P,,CIN,NYM,IL,9000,0,0,,0,0,0,0,0,100,4.6634,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292832,Riley Martin,P,,CHC,COL,IL,4000,0,0,,0,0,0,0,0,100,5.7586,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292753,Michael Kelly,P,,ATH,PIT,,4000,0,0,,0,0,0,0,0,100,5.2402,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292559,Kendry Rojas,P,,MIN,TEX,IL,7000,0,0,,0,0,0,0,0,100,4.038,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292487,Joe Ryan,P,,MIN,TEX,,10000,0,0,,0,0,0,0,0,100,4.038,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292263,Pedro Ramirez,2B/3B,,CHC,COL,,2700,0,0,,0,0,0,0,0,100,5.7586,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292725,Jeremiah Estrada,P,,SD,STL,IL,4000,0,0,,0,0,0,0,0,100,4.2284,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292401,Victor Scott II,OF,,STL,SD,,2400,0,0,,0,0,0,0,0,100,4.7374,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292576,Reese Olson,P,,DET,HOU,IL,6500,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292819,Brock Stewart,P,,LAD,TB,IL,4000,0,0,,0,0,0,0,0,100,5.3588,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292441,Thayron Liranzo,C,,DET,HOU,,2000,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292617,Wilber Dotel,P,,PIT,ATH,IL,6000,0,0,,0,0,0,0,0,100,5.2594,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292857,Brant Hurter,P,,DET,HOU,IL,4000,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292446,Carlos Correa,SS,,HOU,DET,IL,2000,0,0,,0,0,0,0,0,100,4.6314,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292755,Andrew Hoffmann,P,,ARI,LAA,,4000,0,0,,0,0,0,0,0,100,4.9164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292775,Jonathan Pintaro,P,,NYM,CIN,,4000,0,0,,0,0,0,0,0,100,4.3026,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292460,Adael Amador,2B,,COL,CHC,,2000,0,0,,0,0,0,0,0,100,4.0846,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292794,Brandan Bidois,P,,PIT,ATH,,4000,0,0,,0,0,0,0,0,100,5.2594,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292623,Tatsuya Imai,P,,HOU,DET,,6000,0,0,,0,0,0,0,0,100,4.6314,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292634,Matt Waldron,P,,SD,STL,IL,5800,0,0,,0,0,0,0,0,100,4.2284,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292842,Juan Burgos,P,,ARI,LAA,,4000,0,0,,0,0,0,0,0,100,4.9164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292357,Tommy Edman,2B,,LAD,TB,IL,3400,0,0,,0,0,0,0,0,100,5.3588,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292509,Reid Detmers,P,,LAA,ARI,,8300,0,0,,0,0,0,0,0,100,4.6164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292390,Jordan Beck,OF,,COL,CHC,IL,2500,0,0,,0,0,0,0,0,100,4.0846,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292433,Joshua Baez,OF,,STL,SD,,2000,0,0,,0,0,0,0,0,100,4.7374,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292419,Chris Taylor,2B/OF,,LAA,ARI,,2000,0,0,,0,0,0,0,0,100,4.6164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292569,Gunnar Hoglund,P,,ATH,PIT,IL,6700,0,0,,0,0,0,0,0,100,5.2402,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292653,Anderson Severino,P,,NYM,CIN,,4000,0,0,,0,0,0,0,0,100,4.3026,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292396,Parker Meadows,OF,,DET,HOU,IL,2500,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292821,Cam Sanders,P,,PIT,ATH,,4000,0,0,,0,0,0,0,0,100,5.2594,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292856,Mason Barnett,P,,ATH,PIT,,4000,0,0,,0,0,0,0,0,100,5.2402,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292814,Garrett Acton,P,,MIN,TEX,IL,4000,0,0,,0,0,0,0,0,100,4.038,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292442,Anthony Rendon,2B/3B,,LAA,ARI,IL,2000,0,0,,0,0,0,0,0,100,4.6164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292481,Jace Jung,3B,,DET,HOU,,2000,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43300462,Blake Hunt,C,,SD,STL,,2000,0,0,,0,0,0,0,0,100,4.2284,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292762,Luke Little,P,,CHC,COL,,4000,0,0,,0,0,0,0,0,100,5.7586,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292577,Jackson Jobe,P,,DET,HOU,IL,6500,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292380,TJ Friedl,OF,,CIN,NYM,,2800,0,0,,0,0,0,0,0,100,4.6634,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292621,Miguel Ullola,P,,HOU,DET,,6000,0,0,,0,0,0,0,0,100,4.6314,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292348,Brent Rooker,OF,,ATH,PIT,IL,4000,0,0,,0,0,0,0,0,100,5.2402,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292508,Christian Scott,P,,NYM,CIN,IL,8300,0,0,,0,0,0,0,0,100,4.3026,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292411,Sam Haggerty,OF,,CIN,NYM,,2000,0,0,,0,0,0,0,0,100,4.6634,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292573,Jack Perkins,P,,ATH,PIT,,6700,0,0,,0,0,0,0,0,100,5.2402,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292150,Chandler Simpson,OF,,TB,LAD,,4200,0,0,,0,0,0,0,0,100,4.4394,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292083,Troy Melton,P,,DET,HOU,DTD,7500,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292253,Mark Vientos,1B,,NYM,CIN,,2800,0,0,,0,0,0,0,0,100,4.3026,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292356,Vaughn Grissom,1B,,LAA,ARI,IL,3400,0,0,,0,0,0,0,0,100,4.6164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292502,Ben Brown,P,,CHC,COL,,8500,0,0,,0,0,0,0,0,100,5.7586,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292517,Pablo Lopez,P,,MIN,TEX,IL,8000,0,0,,0,0,0,0,0,100,4.038,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292169,Michael Conforto,OF,,CHC,COL,,3800,0,0,,0,0,0,0,0,100,5.7586,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292662,Eiberson Castellano,P,,COL,CHC,,4000,0,0,,0,0,0,0,0,100,4.0846,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292423,Travis d'Arnaud,C,,LAA,ARI,IL,2000,0,0,,0,0,0,0,0,100,4.6164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292869,Travis Adams,P,,MIN,TEX,,4000,0,0,,0,0,0,0,0,100,4.038,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292421,Adam Frazier,2B,,LAA,ARI,IL,2000,0,0,,0,0,0,0,0,100,4.6164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292691,Brandyn Garcia,P,,ARI,LAA,,4000,0,0,,0,0,0,0,0,100,4.9164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292302,Miguel Rojas,2B/SS,,LAD,TB,,2300,0,0,,0,0,0,0,0,100,5.3588,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292452,Jhostynxon Garcia,OF,,PIT,ATH,,2000,0,0,,0,0,0,0,0,100,5.2594,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292482,Yoshinobu Yamamoto,P,,LAD,TB,,10800,0,0,,0,0,0,0,0,100,5.3588,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292541,Andre Pallante,P,,STL,SD,,7300,0,0,,0,0,0,0,0,100,4.7374,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292533,Cade Horton,P,,CHC,COL,IL,7500,0,0,,0,0,0,0,0,100,5.7586,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292523,Joe Musgrove,P,,SD,STL,IL,7800,0,0,,0,0,0,0,0,100,4.2284,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292788,Seth Halvorsen,P,,COL,CHC,,4000,0,0,,0,0,0,0,0,100,4.0846,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292520,Emmet Sheehan,P,,LAD,TB,,7800,0,0,,0,0,0,0,0,100,5.3588,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292824,Carter Baumler,P,,TEX,MIN,IL,4000,0,0,,0,0,0,0,0,100,4.5866,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292770,Daniel Duarte,P,,NYM,CIN,,4000,0,0,,0,0,0,0,0,100,4.3026,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292862,Jayden Murray,P,,HOU,DET,,4000,0,0,,0,0,0,0,0,100,4.6314,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292478,Davis Wendzel,1B,,PIT,ATH,,2000,0,0,,0,0,0,0,0,100,5.2594,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292663,Braden Nett,P,,ATH,PIT,,4000,0,0,,0,0,0,0,0,100,5.2402,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292474,Jose Trevino,C,,CIN,NYM,,2000,0,0,,0,0,0,0,0,100,4.6634,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292500,Nick Pivetta,P,,SD,STL,IL,8800,0,0,,0,0,0,0,0,100,4.2284,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292366,Ramon Laureano,OF,,SD,STL,IL,3200,0,0,,0,0,0,0,0,100,4.2284,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292497,Roki Sasaki,P,,LAD,TB,,8800,0,0,,0,0,0,0,0,100,5.3588,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292512,Zebby Matthews,P,,MIN,TEX,,8000,0,0,,0,0,0,0,0,100,4.038,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292735,Paul Gervase,P,,LAD,TB,,4000,0,0,,0,0,0,0,0,100,5.3588,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292561,Walker Buehler,P,,SD,STL,,6800,0,0,,0,0,0,0,0,100,4.2284,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292531,Eduardo Rodriguez,P,,ARI,LAA,,7500,0,0,,0,0,0,0,0,100,4.9164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292486,Spencer Arrighetti,P,,HOU,DET,,10000,0,0,,0,0,0,0,0,100,4.6314,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292529,Framber Valdez,P,,DET,HOU,,7500,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292776,John Klein,P,,MIN,TEX,,4000,0,0,,0,0,0,0,0,100,4.038,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292654,Antoine Kelly,P,,CHC,COL,,4000,0,0,,0,0,0,0,0,100,5.7586,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292331,Freddy Fermin,C,,SD,STL,IL,2100,0,0,,0,0,0,0,0,100,4.2284,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292400,Jose Miranda,3B,,SD,STL,,2500,0,0,,0,0,0,0,0,100,4.2284,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292425,Tyler Locklear,1B,,ARI,LAA,,2000,0,0,,0,0,0,0,0,100,4.9164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292354,Brenton Doyle,OF,,COL,CHC,IL,3500,0,0,,0,0,0,0,0,100,4.0846,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292221,Alex Call,OF,,LAD,TB,,3100,0,0,,0,0,0,0,0,100,5.3588,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292749,Ty Adcock,P,,SD,STL,,4000,0,0,,0,0,0,0,0,100,4.2284,8.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292628,Landon Knack,P,,LAD,TB,IL,5800,0,0,,0,0,0,0,0,100,5.3588,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292801,Burch Smith,P,,DET,HOU,IL,4000,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292861,Tayler Saucedo,P,,LAA,ARI,,4000,0,0,,0,0,0,0,0,100,4.6164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292504,Corbin Burnes,P,,ARI,LAA,IL,8500,0,0,,0,0,0,0,0,100,4.9164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292683,Pierson Ohl,P,,COL,CHC,IL,4000,0,0,,0,0,0,0,0,100,4.0846,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292528,Casey Mize,P,,DET,HOU,IL,7500,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292570,Joey Estes,P,,ATH,PIT,,6700,0,0,,0,0,0,0,0,100,5.2402,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292518,Joe Boyle,P,,TB,LAD,,8000,0,0,,0,0,0,0,0,100,4.4394,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292580,Yilber Diaz,P,,ARI,LAA,,6500,0,0,,0,0,0,0,0,100,4.9164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292711,Gavin Collyer,P,,TEX,MIN,,4000,0,0,,0,0,0,0,0,100,4.5866,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292826,Casey Legumina,P,,TB,LAD,,4000,0,0,,0,0,0,0,0,100,4.4394,9.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292581,Thomas Hatch,P,,ARI,LAA,,6500,0,0,,0,0,0,0,0,100,4.9164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292752,Drew Sommers,P,,DET,HOU,,4000,0,0,,0,0,0,0,0,100,4.647,9.278400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292479,Ryan Ritter,2B,,COL,CHC,,2000,0,0,,0,0,0,0,0,100,4.0846,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292371,Evan Carter,OF,,TEX,MIN,IL,3000,0,0,,0,0,0,0,0,100,4.5866,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292737,Ryan Rolison,P,,CHC,COL,,4000,0,0,,0,0,0,0,0,100,5.7586,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292647,Jose Quintana,P,,COL,CHC,IL,5500,0,0,,0,0,0,0,0,100,4.0846,9.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292495,Nolan McLean,P,,NYM,CIN,,8800,0,0,,0,0,0,0,0,100,4.3026,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292511,Taj Bradley,P,,MIN,TEX,,8000,0,0,,0,0,0,0,0,100,4.038,8.624600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292605,Chris Paddack,P,,CIN,NYM,,6000,0,0,,0,0,0,0,0,100,4.6634,8.966000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292534,Merrill Kelly,P,,ARI,LAA,,7500,0,0,,0,0,0,0,0,100,4.9164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292386,Yoan Moncada,3B,,LAA,ARI,IL,2600,0,0,,0,0,0,0,0,100,4.6164,9.5328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
43292412,Joey Bart,C,,PIT,ATH,IL,2000,0,0,,0,0,0,0,0,100,5.2594,10.499600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
